Source,Target,age,category
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q641061,44,is_acting
http://www.wikidata.org/entity/Q1804811,http://www.wikidata.org/entity/Q641061,53,is_acting
http://www.wikidata.org/entity/Q727740,http://www.wikidata.org/entity/Q641061,40,is_acting
http://www.wikidata.org/entity/Q94081,http://www.wikidata.org/entity/Q641061,49,is_acting
http://www.wikidata.org/entity/Q106481,http://www.wikidata.org/entity/Q643263,49,is_acting
http://www.wikidata.org/entity/Q163286,http://www.wikidata.org/entity/Q643263,35,is_acting
http://www.wikidata.org/entity/Q168724,http://www.wikidata.org/entity/Q643263,36,is_acting
http://www.wikidata.org/entity/Q202765,http://www.wikidata.org/entity/Q643263,20,is_acting
http://www.wikidata.org/entity/Q271177,http://www.wikidata.org/entity/Q643263,45,is_acting
http://www.wikidata.org/entity/Q272554,http://www.wikidata.org/entity/Q643263,66,is_acting
http://www.wikidata.org/entity/Q49017,http://www.wikidata.org/entity/Q643263,36,is_acting
http://www.wikidata.org/entity/Q726283,http://www.wikidata.org/entity/Q644987,42,is_acting
http://www.wikidata.org/entity/Q39792,http://www.wikidata.org/entity/Q644987,37,is_acting
http://www.wikidata.org/entity/Q105941,http://www.wikidata.org/entity/Q645094,41,is_acting
http://www.wikidata.org/entity/Q2094606,http://www.wikidata.org/entity/Q645094,29,is_acting
http://www.wikidata.org/entity/Q460662,http://www.wikidata.org/entity/Q645094,47,is_acting
http://www.wikidata.org/entity/Q56093,http://www.wikidata.org/entity/Q645094,24,is_acting
http://www.wikidata.org/entity/Q217137,http://www.wikidata.org/entity/Q645168,60,is_acting
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q645931,40,is_acting
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q648977,66,is_acting
http://www.wikidata.org/entity/Q150482,http://www.wikidata.org/entity/Q648977,44,is_acting
http://www.wikidata.org/entity/Q242717,http://www.wikidata.org/entity/Q648977,60,is_acting
http://www.wikidata.org/entity/Q272633,http://www.wikidata.org/entity/Q648977,15,is_acting
http://www.wikidata.org/entity/Q313204,http://www.wikidata.org/entity/Q648977,17,is_acting
http://www.wikidata.org/entity/Q960873,http://www.wikidata.org/entity/Q652069,55,is_acting
http://www.wikidata.org/entity/Q34851,http://www.wikidata.org/entity/Q652069,28,is_acting
http://www.wikidata.org/entity/Q3555709,http://www.wikidata.org/entity/Q653462,70,is_acting
http://www.wikidata.org/entity/Q366678,http://www.wikidata.org/entity/Q653462,35,is_acting
http://www.wikidata.org/entity/Q95055,http://www.wikidata.org/entity/Q653462,29,is_acting
http://www.wikidata.org/entity/Q133050,http://www.wikidata.org/entity/Q658041,45,is_acting
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q658041,28,is_acting
http://www.wikidata.org/entity/Q434466,http://www.wikidata.org/entity/Q662679,66,is_acting
http://www.wikidata.org/entity/Q119798,http://www.wikidata.org/entity/Q663341,55,is_acting
http://www.wikidata.org/entity/Q180748,http://www.wikidata.org/entity/Q663341,49,is_acting
http://www.wikidata.org/entity/Q354540,http://www.wikidata.org/entity/Q663341,61,is_acting
http://www.wikidata.org/entity/Q728867,http://www.wikidata.org/entity/Q667764,46,is_acting
http://www.wikidata.org/entity/Q380997,http://www.wikidata.org/entity/Q669592,17,is_acting
http://www.wikidata.org/entity/Q744357,http://www.wikidata.org/entity/Q669592,55,is_acting
http://www.wikidata.org/entity/Q83359,http://www.wikidata.org/entity/Q669592,25,is_acting
http://www.wikidata.org/entity/Q34851,http://www.wikidata.org/entity/Q669592,24,is_acting
http://www.wikidata.org/entity/Q1210022,http://www.wikidata.org/entity/Q669749,18,is_acting
http://www.wikidata.org/entity/Q153332,http://www.wikidata.org/entity/Q669749,49,is_acting
http://www.wikidata.org/entity/Q219640,http://www.wikidata.org/entity/Q669749,32,is_acting
http://www.wikidata.org/entity/Q287688,http://www.wikidata.org/entity/Q669749,25,is_acting
http://www.wikidata.org/entity/Q459871,http://www.wikidata.org/entity/Q669749,28,is_acting
http://www.wikidata.org/entity/Q294583,http://www.wikidata.org/entity/Q670378,35,is_acting
http://www.wikidata.org/entity/Q1340156,http://www.wikidata.org/entity/Q671718,34,is_acting
http://www.wikidata.org/entity/Q153332,http://www.wikidata.org/entity/Q676039,46,is_acting
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q676039,34,is_acting
http://www.wikidata.org/entity/Q3347469,http://www.wikidata.org/entity/Q676039,29,is_acting
http://www.wikidata.org/entity/Q503027,http://www.wikidata.org/entity/Q679746,29,is_acting
http://www.wikidata.org/entity/Q179152,http://www.wikidata.org/entity/Q683014,22,is_acting
http://www.wikidata.org/entity/Q364724,http://www.wikidata.org/entity/Q684150,42,is_acting
http://www.wikidata.org/entity/Q490347,http://www.wikidata.org/entity/Q684150,47,is_acting
http://www.wikidata.org/entity/Q726033,http://www.wikidata.org/entity/Q684150,34,is_acting
http://www.wikidata.org/entity/Q41871,http://www.wikidata.org/entity/Q684150,42,is_acting
http://www.wikidata.org/entity/Q170510,http://www.wikidata.org/entity/Q686533,59,is_acting
http://www.wikidata.org/entity/Q193555,http://www.wikidata.org/entity/Q686533,30,is_acting
http://www.wikidata.org/entity/Q105825,http://www.wikidata.org/entity/Q687040,55,is_acting
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q687040,35,is_acting
http://www.wikidata.org/entity/Q190523,http://www.wikidata.org/entity/Q687040,76,is_acting
http://www.wikidata.org/entity/Q312712,http://www.wikidata.org/entity/Q687040,42,is_acting
http://www.wikidata.org/entity/Q343059,http://www.wikidata.org/entity/Q687040,40,is_acting
http://www.wikidata.org/entity/Q360426,http://www.wikidata.org/entity/Q687040,20,is_acting
http://www.wikidata.org/entity/Q23844,http://www.wikidata.org/entity/Q687040,44,is_acting
http://www.wikidata.org/entity/Q1320640,http://www.wikidata.org/entity/Q694140,63,is_acting
http://www.wikidata.org/entity/Q15222780,http://www.wikidata.org/entity/Q694140,27,is_acting
http://www.wikidata.org/entity/Q200534,http://www.wikidata.org/entity/Q694140,47,is_acting
http://www.wikidata.org/entity/Q23844,http://www.wikidata.org/entity/Q694140,46,is_acting
http://www.wikidata.org/entity/Q103949,http://www.wikidata.org/entity/Q696057,61,is_acting
http://www.wikidata.org/entity/Q129092,http://www.wikidata.org/entity/Q696057,53,is_acting
http://www.wikidata.org/entity/Q164487,http://www.wikidata.org/entity/Q696057,34,is_acting
http://www.wikidata.org/entity/Q181917,http://www.wikidata.org/entity/Q696057,46,is_acting
http://www.wikidata.org/entity/Q195371,http://www.wikidata.org/entity/Q696057,45,is_acting
http://www.wikidata.org/entity/Q241222,http://www.wikidata.org/entity/Q696057,36,is_acting
http://www.wikidata.org/entity/Q2464819,http://www.wikidata.org/entity/Q696057,52,is_acting
http://www.wikidata.org/entity/Q298388,http://www.wikidata.org/entity/Q696057,57,is_acting
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q696057,50,is_acting
http://www.wikidata.org/entity/Q386105,http://www.wikidata.org/entity/Q696057,51,is_acting
http://www.wikidata.org/entity/Q436187,http://www.wikidata.org/entity/Q696057,61,is_acting
http://www.wikidata.org/entity/Q443110,http://www.wikidata.org/entity/Q696057,67,is_acting
http://www.wikidata.org/entity/Q545846,http://www.wikidata.org/entity/Q696057,53,is_acting
http://www.wikidata.org/entity/Q7364630,http://www.wikidata.org/entity/Q696057,60,is_acting
http://www.wikidata.org/entity/Q745388,http://www.wikidata.org/entity/Q696057,30,is_acting
http://www.wikidata.org/entity/Q40912,http://www.wikidata.org/entity/Q696057,41,is_acting
http://www.wikidata.org/entity/Q4612,http://www.wikidata.org/entity/Q696057,55,is_acting
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q698962,46,is_acting
http://www.wikidata.org/entity/Q232863,http://www.wikidata.org/entity/Q698962,37,is_acting
http://www.wikidata.org/entity/Q319980,http://www.wikidata.org/entity/Q698962,45,is_acting
http://www.wikidata.org/entity/Q4859179,http://www.wikidata.org/entity/Q7069549,41,is_acting
http://www.wikidata.org/entity/Q1320792,http://www.wikidata.org/entity/Q720724,7,is_acting
http://www.wikidata.org/entity/Q234128,http://www.wikidata.org/entity/Q720724,54,is_acting
http://www.wikidata.org/entity/Q264418,http://www.wikidata.org/entity/Q720724,51,is_acting
http://www.wikidata.org/entity/Q299483,http://www.wikidata.org/entity/Q720724,55,is_acting
http://www.wikidata.org/entity/Q42204,http://www.wikidata.org/entity/Q720724,35,is_acting
http://www.wikidata.org/entity/Q104000,http://www.wikidata.org/entity/Q725552,66,is_acting
http://www.wikidata.org/entity/Q316003,http://www.wikidata.org/entity/Q725552,70,is_acting
http://www.wikidata.org/entity/Q502128,http://www.wikidata.org/entity/Q725552,47,is_acting
http://www.wikidata.org/entity/Q169946,http://www.wikidata.org/entity/Q726294,21,is_acting
http://www.wikidata.org/entity/Q204299,http://www.wikidata.org/entity/Q726294,43,is_acting
http://www.wikidata.org/entity/Q2314865,http://www.wikidata.org/entity/Q726294,32,is_acting
http://www.wikidata.org/entity/Q316756,http://www.wikidata.org/entity/Q726294,18,is_acting
http://www.wikidata.org/entity/Q335680,http://www.wikidata.org/entity/Q726294,26,is_acting
http://www.wikidata.org/entity/Q337089,http://www.wikidata.org/entity/Q726294,50,is_acting
http://www.wikidata.org/entity/Q371403,http://www.wikidata.org/entity/Q726294,40,is_acting
http://www.wikidata.org/entity/Q563177,http://www.wikidata.org/entity/Q726294,31,is_acting
http://www.wikidata.org/entity/Q964006,http://www.wikidata.org/entity/Q726294,24,is_acting
http://www.wikidata.org/entity/Q1189353,http://www.wikidata.org/entity/Q727846,29,is_acting
http://www.wikidata.org/entity/Q1375689,http://www.wikidata.org/entity/Q727846,65,is_acting
http://www.wikidata.org/entity/Q80966,http://www.wikidata.org/entity/Q727846,38,is_acting
http://www.wikidata.org/entity/Q28288,http://www.wikidata.org/entity/Q727846,25,is_acting
http://www.wikidata.org/entity/Q119798,http://www.wikidata.org/entity/Q728488,52,is_acting
http://www.wikidata.org/entity/Q191084,http://www.wikidata.org/entity/Q728488,37,is_acting
http://www.wikidata.org/entity/Q80309,http://www.wikidata.org/entity/Q728488,46,is_acting
http://www.wikidata.org/entity/Q181774,http://www.wikidata.org/entity/Q729991,63,is_acting
http://www.wikidata.org/entity/Q2484213,http://www.wikidata.org/entity/Q733627,37,is_acting
http://www.wikidata.org/entity/Q34851,http://www.wikidata.org/entity/Q733627,19,is_acting
http://www.wikidata.org/entity/Q928353,http://www.wikidata.org/entity/Q734950,33,is_acting
http://www.wikidata.org/entity/Q34012,http://www.wikidata.org/entity/Q734950,29,is_acting
http://www.wikidata.org/entity/Q12025205,http://www.wikidata.org/entity/Q738526,36,is_acting
http://www.wikidata.org/entity/Q2356044,http://www.wikidata.org/entity/Q738526,37,is_acting
http://www.wikidata.org/entity/Q1210022,http://www.wikidata.org/entity/Q738552,12,is_acting
http://www.wikidata.org/entity/Q1855635,http://www.wikidata.org/entity/Q738552,48,is_acting
http://www.wikidata.org/entity/Q233845,http://www.wikidata.org/entity/Q738552,38,is_acting
http://www.wikidata.org/entity/Q165421,http://www.wikidata.org/entity/Q741823,62,is_acting
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q741823,51,is_acting
http://www.wikidata.org/entity/Q218532,http://www.wikidata.org/entity/Q741823,41,is_acting
http://www.wikidata.org/entity/Q236711,http://www.wikidata.org/entity/Q741823,36,is_acting
http://www.wikidata.org/entity/Q2460704,http://www.wikidata.org/entity/Q741823,66,is_acting
http://www.wikidata.org/entity/Q2667430,http://www.wikidata.org/entity/Q741823,59,is_acting
http://www.wikidata.org/entity/Q3454165,http://www.wikidata.org/entity/Q741823,33,is_acting
http://www.wikidata.org/entity/Q3935791,http://www.wikidata.org/entity/Q741823,60,is_acting
http://www.wikidata.org/entity/Q432638,http://www.wikidata.org/entity/Q741823,58,is_acting
http://www.wikidata.org/entity/Q11930,http://www.wikidata.org/entity/Q741823,36,is_acting
http://www.wikidata.org/entity/Q166389,http://www.wikidata.org/entity/Q746574,32,is_acting
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q746733,81,is_acting
http://www.wikidata.org/entity/Q219640,http://www.wikidata.org/entity/Q746733,45,is_acting
http://www.wikidata.org/entity/Q230415,http://www.wikidata.org/entity/Q746733,59,is_acting
http://www.wikidata.org/entity/Q286339,http://www.wikidata.org/entity/Q746733,34,is_acting
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q746733,50,is_acting
http://www.wikidata.org/entity/Q83812,http://www.wikidata.org/entity/Q746733,63,is_acting
http://www.wikidata.org/entity/Q434466,http://www.wikidata.org/entity/Q747570,63,is_acting
http://www.wikidata.org/entity/Q73089,http://www.wikidata.org/entity/Q747570,39,is_acting
http://www.wikidata.org/entity/Q463860,http://www.wikidata.org/entity/Q748851,52,is_acting
http://www.wikidata.org/entity/Q193517,http://www.wikidata.org/entity/Q755171,26,is_acting
http://www.wikidata.org/entity/Q271177,http://www.wikidata.org/entity/Q755171,59,is_acting
http://www.wikidata.org/entity/Q312712,http://www.wikidata.org/entity/Q755171,46,is_acting
http://www.wikidata.org/entity/Q499644,http://www.wikidata.org/entity/Q755171,74,is_acting
http://www.wikidata.org/entity/Q181917,http://www.wikidata.org/entity/Q756882,51,is_acting
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q759322,32,is_acting
http://www.wikidata.org/entity/Q4864570,http://www.wikidata.org/entity/Q759322,41,is_acting
http://www.wikidata.org/entity/Q103646,http://www.wikidata.org/entity/Q762649,8,is_acting
http://www.wikidata.org/entity/Q159347,http://www.wikidata.org/entity/Q764962,26,is_acting
http://www.wikidata.org/entity/Q380997,http://www.wikidata.org/entity/Q764962,17,is_acting
http://www.wikidata.org/entity/Q41871,http://www.wikidata.org/entity/Q764962,31,is_acting
http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q7655230,31,is_acting
http://www.wikidata.org/entity/Q318312,http://www.wikidata.org/entity/Q7655230,61,is_acting
http://www.wikidata.org/entity/Q41871,http://www.wikidata.org/entity/Q7655230,37,is_acting
http://www.wikidata.org/entity/Q137042,http://www.wikidata.org/entity/Q76824,46,is_acting
http://www.wikidata.org/entity/Q373500,http://www.wikidata.org/entity/Q76824,61,is_acting
http://www.wikidata.org/entity/Q41142,http://www.wikidata.org/entity/Q76824,28,is_acting
http://www.wikidata.org/entity/Q206922,http://www.wikidata.org/entity/Q769347,35,is_acting
http://www.wikidata.org/entity/Q1252367,http://www.wikidata.org/entity/Q773964,39,is_acting
http://www.wikidata.org/entity/Q2464819,http://www.wikidata.org/entity/Q773964,50,is_acting
http://www.wikidata.org/entity/Q3181785,http://www.wikidata.org/entity/Q773964,41,is_acting
http://www.wikidata.org/entity/Q3565867,http://www.wikidata.org/entity/Q773964,38,is_acting
http://www.wikidata.org/entity/Q744357,http://www.wikidata.org/entity/Q773964,53,is_acting
http://www.wikidata.org/entity/Q40531,http://www.wikidata.org/entity/Q773964,47,is_acting
http://www.wikidata.org/entity/Q342430,http://www.wikidata.org/entity/Q775970,33,is_acting
http://www.wikidata.org/entity/Q3311202,http://www.wikidata.org/entity/Q776623,37,is_acting
http://www.wikidata.org/entity/Q437591,http://www.wikidata.org/entity/Q776623,20,is_acting
http://www.wikidata.org/entity/Q2464819,http://www.wikidata.org/entity/Q780350,48,is_acting
http://www.wikidata.org/entity/Q34012,http://www.wikidata.org/entity/Q780350,28,is_acting
http://www.wikidata.org/entity/Q234128,http://www.wikidata.org/entity/Q780469,42,is_acting
http://www.wikidata.org/entity/Q317817,http://www.wikidata.org/entity/Q782669,39,is_acting
http://www.wikidata.org/entity/Q2464819,http://www.wikidata.org/entity/Q784181,46,is_acting
http://www.wikidata.org/entity/Q312098,http://www.wikidata.org/entity/Q784181,38,is_acting
http://www.wikidata.org/entity/Q185140,http://www.wikidata.org/entity/Q788822,39,is_acting
http://www.wikidata.org/entity/Q200355,http://www.wikidata.org/entity/Q788822,29,is_acting
http://www.wikidata.org/entity/Q382094,http://www.wikidata.org/entity/Q788822,36,is_acting
http://www.wikidata.org/entity/Q481832,http://www.wikidata.org/entity/Q788822,39,is_acting
http://www.wikidata.org/entity/Q14537,http://www.wikidata.org/entity/Q788822,35,is_acting
http://www.wikidata.org/entity/Q34975,http://www.wikidata.org/entity/Q788822,67,is_acting
http://www.wikidata.org/entity/Q150482,http://www.wikidata.org/entity/Q79503,52,is_acting
http://www.wikidata.org/entity/Q229487,http://www.wikidata.org/entity/Q79503,48,is_acting
http://www.wikidata.org/entity/Q284636,http://www.wikidata.org/entity/Q79503,38,is_acting
http://www.wikidata.org/entity/Q452019,http://www.wikidata.org/entity/Q79503,14,is_acting
http://www.wikidata.org/entity/Q39574,http://www.wikidata.org/entity/Q79503,20,is_acting
http://www.wikidata.org/entity/Q108270,http://www.wikidata.org/entity/Q797242,34,is_acting
http://www.wikidata.org/entity/Q165911,http://www.wikidata.org/entity/Q797242,26,is_acting
http://www.wikidata.org/entity/Q171905,http://www.wikidata.org/entity/Q797242,37,is_acting
http://www.wikidata.org/entity/Q296500,http://www.wikidata.org/entity/Q797242,35,is_acting
http://www.wikidata.org/entity/Q308792,http://www.wikidata.org/entity/Q797242,66,is_acting
http://www.wikidata.org/entity/Q544387,http://www.wikidata.org/entity/Q797242,74,is_acting
http://www.wikidata.org/entity/Q727730,http://www.wikidata.org/entity/Q797242,41,is_acting
http://www.wikidata.org/entity/Q234921,http://www.wikidata.org/entity/Q797679,52,is_acting
http://www.wikidata.org/entity/Q32439,http://www.wikidata.org/entity/Q797679,55,is_acting
http://www.wikidata.org/entity/Q744357,http://www.wikidata.org/entity/Q798692,30,is_acting
http://www.wikidata.org/entity/Q1395624,http://www.wikidata.org/entity/Q80204,20,is_acting
http://www.wikidata.org/entity/Q229535,http://www.wikidata.org/entity/Q80204,45,is_acting
http://www.wikidata.org/entity/Q231163,http://www.wikidata.org/entity/Q80204,44,is_acting
http://www.wikidata.org/entity/Q263743,http://www.wikidata.org/entity/Q80204,24,is_acting
http://www.wikidata.org/entity/Q439314,http://www.wikidata.org/entity/Q80204,24,is_acting
http://www.wikidata.org/entity/Q42581,http://www.wikidata.org/entity/Q80204,27,is_acting
http://www.wikidata.org/entity/Q45923,http://www.wikidata.org/entity/Q80204,22,is_acting
http://www.wikidata.org/entity/Q103876,http://www.wikidata.org/entity/Q813724,32,is_acting
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q813724,39,is_acting
http://www.wikidata.org/entity/Q453977,http://www.wikidata.org/entity/Q813724,47,is_acting
http://www.wikidata.org/entity/Q961768,http://www.wikidata.org/entity/Q813724,42,is_acting
http://www.wikidata.org/entity/Q190523,http://www.wikidata.org/entity/Q814343,81,is_acting
http://www.wikidata.org/entity/Q3568307,http://www.wikidata.org/entity/Q817159,59,is_acting
http://www.wikidata.org/entity/Q449070,http://www.wikidata.org/entity/Q826494,79,is_acting
http://www.wikidata.org/entity/Q563177,http://www.wikidata.org/entity/Q826494,27,is_acting
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q829695,29,is_acting
http://www.wikidata.org/entity/Q232052,http://www.wikidata.org/entity/Q829695,31,is_acting
http://www.wikidata.org/entity/Q313522,http://www.wikidata.org/entity/Q829695,75,is_acting
http://www.wikidata.org/entity/Q76478,http://www.wikidata.org/entity/Q829695,24,is_acting
http://www.wikidata.org/entity/Q976022,http://www.wikidata.org/entity/Q829695,24,is_acting
http://www.wikidata.org/entity/Q48280,http://www.wikidata.org/entity/Q829695,60,is_acting
http://www.wikidata.org/entity/Q125017,http://www.wikidata.org/entity/Q830553,18,is_acting
http://www.wikidata.org/entity/Q159778,http://www.wikidata.org/entity/Q830553,30,is_acting
http://www.wikidata.org/entity/Q732661,http://www.wikidata.org/entity/Q830553,30,is_acting
http://www.wikidata.org/entity/Q43416,http://www.wikidata.org/entity/Q830553,24,is_acting
http://www.wikidata.org/entity/Q104000,http://www.wikidata.org/entity/Q830773,24,is_acting
http://www.wikidata.org/entity/Q295593,http://www.wikidata.org/entity/Q830773,70,is_acting
http://www.wikidata.org/entity/Q83812,http://www.wikidata.org/entity/Q830773,55,is_acting
http://www.wikidata.org/entity/Q16390,http://www.wikidata.org/entity/Q830773,49,is_acting
http://www.wikidata.org/entity/Q212535,http://www.wikidata.org/entity/Q830874,44,is_acting
http://www.wikidata.org/entity/Q104372,http://www.wikidata.org/entity/Q832487,37,is_acting
http://www.wikidata.org/entity/Q2424447,http://www.wikidata.org/entity/Q832487,59,is_acting
http://www.wikidata.org/entity/Q286717,http://www.wikidata.org/entity/Q832487,39,is_acting
http://www.wikidata.org/entity/Q972568,http://www.wikidata.org/entity/Q832487,28,is_acting
http://www.wikidata.org/entity/Q296883,http://www.wikidata.org/entity/Q83495,48,is_acting
http://www.wikidata.org/entity/Q42204,http://www.wikidata.org/entity/Q83495,39,is_acting
http://www.wikidata.org/entity/Q43416,http://www.wikidata.org/entity/Q83495,35,is_acting
http://www.wikidata.org/entity/Q222833,http://www.wikidata.org/entity/Q838154,66,is_acting
http://www.wikidata.org/entity/Q740939,http://www.wikidata.org/entity/Q838154,56,is_acting
http://www.wikidata.org/entity/Q231395,http://www.wikidata.org/entity/Q839434,38,is_acting
http://www.wikidata.org/entity/Q83338,http://www.wikidata.org/entity/Q839434,47,is_acting
http://www.wikidata.org/entity/Q44131,http://www.wikidata.org/entity/Q839434,56,is_acting
http://www.wikidata.org/entity/Q95148,http://www.wikidata.org/entity/Q841781,39,is_acting
http://www.wikidata.org/entity/Q108941,http://www.wikidata.org/entity/Q845057,30,is_acting
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q845057,53,is_acting
http://www.wikidata.org/entity/Q180252,http://www.wikidata.org/entity/Q845057,38,is_acting
http://www.wikidata.org/entity/Q202725,http://www.wikidata.org/entity/Q845057,41,is_acting
http://www.wikidata.org/entity/Q229042,http://www.wikidata.org/entity/Q845057,38,is_acting
http://www.wikidata.org/entity/Q313043,http://www.wikidata.org/entity/Q845057,39,is_acting
http://www.wikidata.org/entity/Q502128,http://www.wikidata.org/entity/Q845057,43,is_acting
http://www.wikidata.org/entity/Q1509164,http://www.wikidata.org/entity/Q845176,64,is_acting
http://www.wikidata.org/entity/Q4141936,http://www.wikidata.org/entity/Q845176,48,is_acting
http://www.wikidata.org/entity/Q4255679,http://www.wikidata.org/entity/Q845176,37,is_acting
http://www.wikidata.org/entity/Q4370421,http://www.wikidata.org/entity/Q845176,71,is_acting
http://www.wikidata.org/entity/Q439429,http://www.wikidata.org/entity/Q845176,37,is_acting
http://www.wikidata.org/entity/Q4538559,http://www.wikidata.org/entity/Q845176,44,is_acting
http://www.wikidata.org/entity/Q466139,http://www.wikidata.org/entity/Q845176,32,is_acting
http://www.wikidata.org/entity/Q633916,http://www.wikidata.org/entity/Q845176,40,is_acting
http://www.wikidata.org/entity/Q917581,http://www.wikidata.org/entity/Q845176,40,is_acting
http://www.wikidata.org/entity/Q55207,http://www.wikidata.org/entity/Q845176,22,is_acting
http://www.wikidata.org/entity/Q457229,http://www.wikidata.org/entity/Q849336,30,is_acting
http://www.wikidata.org/entity/Q1361838,http://www.wikidata.org/entity/Q849344,69,is_acting
http://www.wikidata.org/entity/Q744357,http://www.wikidata.org/entity/Q849344,49,is_acting
http://www.wikidata.org/entity/Q40531,http://www.wikidata.org/entity/Q849344,43,is_acting
http://www.wikidata.org/entity/Q295593,http://www.wikidata.org/entity/Q860764,53,is_acting
http://www.wikidata.org/entity/Q2658233,http://www.wikidata.org/entity/Q862317,44,is_acting
http://www.wikidata.org/entity/Q42101,http://www.wikidata.org/entity/Q862317,35,is_acting
http://www.wikidata.org/entity/Q1364747,http://www.wikidata.org/entity/Q865056,27,is_acting
http://www.wikidata.org/entity/Q1702204,http://www.wikidata.org/entity/Q865056,46,is_acting
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q865056,27,is_acting
http://www.wikidata.org/entity/Q862028,http://www.wikidata.org/entity/Q865056,54,is_acting
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q866120,31,is_acting
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q866120,64,is_acting
http://www.wikidata.org/entity/Q15998045,http://www.wikidata.org/entity/Q866120,55,is_acting
http://www.wikidata.org/entity/Q1749423,http://www.wikidata.org/entity/Q866120,62,is_acting
http://www.wikidata.org/entity/Q229338,http://www.wikidata.org/entity/Q866120,39,is_acting
http://www.wikidata.org/entity/Q2707376,http://www.wikidata.org/entity/Q866120,12,is_acting
http://www.wikidata.org/entity/Q3259602,http://www.wikidata.org/entity/Q866120,22,is_acting
http://www.wikidata.org/entity/Q3555709,http://www.wikidata.org/entity/Q866120,66,is_acting
http://www.wikidata.org/entity/Q911472,http://www.wikidata.org/entity/Q866120,50,is_acting
http://www.wikidata.org/entity/Q1189404,http://www.wikidata.org/entity/Q873186,29,is_acting
http://www.wikidata.org/entity/Q1361838,http://www.wikidata.org/entity/Q873186,56,is_acting
http://www.wikidata.org/entity/Q386105,http://www.wikidata.org/entity/Q873186,32,is_acting
http://www.wikidata.org/entity/Q6105016,http://www.wikidata.org/entity/Q873186,69,is_acting
http://www.wikidata.org/entity/Q4612,http://www.wikidata.org/entity/Q880259,61,is_acting
http://www.wikidata.org/entity/Q15998045,http://www.wikidata.org/entity/Q887227,57,is_acting
http://www.wikidata.org/entity/Q3568307,http://www.wikidata.org/entity/Q887227,50,is_acting
http://www.wikidata.org/entity/Q234612,http://www.wikidata.org/entity/Q892735,26,is_acting
http://www.wikidata.org/entity/Q356383,http://www.wikidata.org/entity/Q892735,73,is_acting
http://www.wikidata.org/entity/Q38111,http://www.wikidata.org/entity/Q892735,39,is_acting
http://www.wikidata.org/entity/Q128560,http://www.wikidata.org/entity/Q909816,69,is_acting
http://www.wikidata.org/entity/Q232477,http://www.wikidata.org/entity/Q909816,29,is_acting
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q910226,44,is_acting
http://www.wikidata.org/entity/Q190924,http://www.wikidata.org/entity/Q910226,2,is_acting
http://www.wikidata.org/entity/Q434267,http://www.wikidata.org/entity/Q910226,67,is_acting
http://www.wikidata.org/entity/Q34851,http://www.wikidata.org/entity/Q910226,37,is_acting
http://www.wikidata.org/entity/Q267217,http://www.wikidata.org/entity/Q910900,53,is_acting
http://www.wikidata.org/entity/Q4636,http://www.wikidata.org/entity/Q910900,31,is_acting
http://www.wikidata.org/entity/Q59215,http://www.wikidata.org/entity/Q910900,37,is_acting
http://www.wikidata.org/entity/Q229059,http://www.wikidata.org/entity/Q913324,29,is_acting
http://www.wikidata.org/entity/Q234509,http://www.wikidata.org/entity/Q913324,25,is_acting
http://www.wikidata.org/entity/Q65932,http://www.wikidata.org/entity/Q913324,57,is_acting
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q913324,31,is_acting
http://www.wikidata.org/entity/Q168724,http://www.wikidata.org/entity/Q913389,33,is_acting
http://www.wikidata.org/entity/Q271348,http://www.wikidata.org/entity/Q913389,60,is_acting
http://www.wikidata.org/entity/Q2719909,http://www.wikidata.org/entity/Q913389,27,is_acting
http://www.wikidata.org/entity/Q65932,http://www.wikidata.org/entity/Q913389,55,is_acting
http://www.wikidata.org/entity/Q41351,http://www.wikidata.org/entity/Q916431,12,is_acting
http://www.wikidata.org/entity/Q14441,http://www.wikidata.org/entity/Q918363,26,is_acting
http://www.wikidata.org/entity/Q204299,http://www.wikidata.org/entity/Q918367,31,is_acting
http://www.wikidata.org/entity/Q431191,http://www.wikidata.org/entity/Q929647,26,is_acting
